report_date,open_street,sponsor,borough,category,sponsor_type,total_weekly_hours,length_mi
2021-07-02,Ellery Street,Bushwick,Brooklyn,Temporary Limited Local Access,,84,0.1055283364201544
2021-07-02,Forest Avenue,Captain Rivera Playground,Bronx,Temporary Limited Local Access,,84,0.0702064864362393
2021-07-02,Freedom Drive,Forest Park,Queens,Temporary Full Closure,,0,0.2803614963253742
2021-07-02,Front Street,Seaport,Manhattan,Temporary Limited Local Access,Business,84,0.13165793077237
2021-07-02,Gansevoort Street - Little West 12th St - West 13th St,Meatpacking Business Improvement District,Manhattan,Temporary Full Closure,Business Improvement District,91,0.3243221132091821
2021-07-02,Graham Avenue - Skillman,Concord Hill Inc,Brooklyn,Temporary Full Closure,Business,34,0.0494598863857222
2021-07-02,Grand Street,Gertie Restaurant LLC,Brooklyn,Temporary Full Closure,Business,32,0.0784281249063535
2021-07-02,Grant Avenue,Grant Park,Bronx,Temporary Limited Local Access,,84,0.1894912543543383
2021-07-02,Grattan Street,Grattan Street Merhcant Group,Brooklyn,Temporary Limited Local Access,Merchants Association,10,0.0879048659611205
2021-07-02,Hall Street,Hall Street Block Association,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,84,0.1759794817088487
2021-07-02,Henderson Avenue,Port Richmond,Staten Island,Temporary Limited Local Access,,84,0.1638954992661241
2021-07-02,Henry Street,Red Hook Recreation Center,Brooklyn,Temporary Limited Local Access,,84,0.0983622574080411
2021-07-02,Hester Street - Little Italy,Little Italy Merchants Association,Manhattan,Temporary Full Closure,Merchants Association,28,0.29704236351734487
2021-07-02,Hoyt Street,Atlantic Avenue Business Improvement District,Brooklyn,Temporary Full Closure,Business Improvement District,33,0.0478797512469988
2021-07-02,Hudson Boulevard East - West,Hudson Yards Hell's Kitchen Alliance,Manhattan,Temporary Limited Local Access,Business Improvement District,84,0.09606934834587161
2021-07-02,Humboldt Street,Bushwick,Brooklyn,Temporary Limited Local Access,,84,0.3134363200845772
2021-07-02,Irving Place,Gramercy,Manhattan,Temporary Limited Local Access,,84,0.0460623229666175
2021-07-02,Jackson Ave,Fresh Air Fund,Bronx,Temporary Limited Local Access,Nonprofit,84,0.262119232493694
2021-07-02,Jane Street,West Village,Manhattan,Temporary Limited Local Access,,84,0.0747434449239891
2021-07-02,Jefferson Avenue,700 Jefferson Avenue Block Association,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,24,0.1554015847211831
2021-07-02,Jefferson Street,Les Enfants de Boheme,Manhattan,Temporary Limited Local Access,Business,44,0.0933070972395417
2021-07-02,Jones Street,Blind Tiger,Manhattan,Temporary Full Closure,Business,35,0.094098237318814
2021-07-02,King Street,Hudson Square Business Improvement District,Manhattan,Temporary Limited Local Access,Business Improvement District,28,0.0810170590966334
2021-07-02,Knickerbocker Avenue - Maria Hernandez Park,Maria Hernandez Park,Brooklyn,Temporary Limited Local Access,,84,0.137185928568764
2021-07-02,Lafayette Street,Osteria Morini,Manhattan,Temporary Full Closure,Business,77,0.0596327593425525
2021-07-02,Lakeview Lane,Baisley Pond Park/South Jamaica,Queens,Temporary Limited Local Access,,84,0.5504473341003815
2021-07-02,Laurel Hill Terrace,Highbridge Park,Manhattan,Temporary Limited Local Access,,84,0.0
2021-07-02,Lawrence Street,Downtown Brooklyn Partnership,Brooklyn,Temporary Limited Local Access,Business Improvement District,77,0.0468780010660118
2021-07-02,Leonard Street,Sternberg Park,Brooklyn,Temporary Limited Local Access,,84,0.0984461033620739
2021-07-02,Lincoln Place,Prospect Heights Neighborhood Development Council,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,84,0.4296847807549984
2021-07-02,Livonia Avenue,Brownsville,Brooklyn,Temporary Limited Local Access,,84,0.0495365624592675
2021-07-02,Ludlow Street,Lower East Side Partnership,Manhattan,Temporary Limited Local Access,Business Improvement District,56,0.1685425233636254
2021-07-02,MacDougal Street - West 8th St,Village Alliance,Manhattan,Temporary Limited Local Access,Business Improvement District,77,0.3130705951765104
2021-07-02,McClellan Street,Concourse,Bronx,Temporary Limited Local Access,,84,0.1577679396744384
2021-07-02,Minthorne Street,"Staten Island Chamber of Commerce Foundation Inc. / The Angiuli Group, LLC",Staten Island,Temporary Full Closure,Nonprofit,17,0.0970787935440311
2021-07-02,Montague Street,Brooklyn Heights,Brooklyn,Temporary Limited Local Access,,84,0.0854426688243164
2021-07-02,Morningside Avenue,Morningside Park,Manhattan,Temporary Limited Local Access,,84,0.1747841280878953
2021-07-02,Morton Street,Mad Morton,Manhattan,Temporary Full Closure,Business,52,0.0616802252991838
2021-07-02,Nassau Avenue,North Brooklyn Open Streets Community Coalition,Brooklyn,Temporary Limited Local Access,Nonprofit,84,0.1454252166762597
2021-07-02,Nelson Avenue,Morris Heights,Bronx,Temporary Limited Local Access,,84,0.2701471139468132
2021-07-02,New Dorp Lane - 9th Street,New Dorp Business Improvement District,Staten Island,Temporary Full Closure,Business Improvement District,14,0.0844308063581702
2021-07-02,New Street,Port Richmond,Staten Island,Temporary Limited Local Access,,84,0.0956868770004818
2021-07-02,Noll Street,Green Central Knoll Park,Brooklyn,Temporary Limited Local Access,,84,0.0991719454784158
2021-07-02,North 3rd Street,Williamsburg,Brooklyn,Temporary Limited Local Access,,84,0.3223040506807194
2021-07-02,North Elliott Place,Commodore Barry Park,Brooklyn,Temporary Limited Local Access,,84,0.1193351246599941
2021-07-02,Oak Tree Place,Quarry Ballfields,Bronx,Temporary Limited Local Access,,84,0.1389281104886682
2021-07-02,Onderdonk Avenue,Ridgewood,Queens,Temporary Limited Local Access,,84,0.1972388301158064
2021-07-02,Orchard Street,Lower East Side Partnership,Manhattan,Temporary Limited Local Access,Business Improvement District,77,0.5711474449409223
2021-07-02,Pacific Street,Boerum Hill Association,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,24,0.3847597959305253
2021-07-02,Park Place,Crown Heights,Brooklyn,Temporary Limited Local Access,,84,0.2919503258031138
2021-07-02,Pearl Street,Alliance for Downtown New York,Manhattan,Temporary Limited Local Access,Business Improvement District,42,0.5838313045800883
2021-07-02,Peck Avenue,Flushing,Queens,Temporary Limited Local Access,,84,0.1022935801978661
2021-07-02,Pell Street - Bayard Street - Doyers Street,Chinatown Business Improvement District,Manhattan,Temporary Limited Local Access,Business Improvement District,77,0.2044373994635206
2021-07-02,Pleasant Avenue,Uptown Grand Central,Manhattan,Temporary Limited Local Access,Nonprofit,24,0.1001870047144732
2021-07-02,Prospect Place-NY Avenue,Crown Heights,Brooklyn,Temporary Limited Local Access,,84,0.1457500082542885
2021-07-02,Raleigh Place,East Flatbush,Brooklyn,Temporary Limited Local Access,,84,0.1281891762436451
2021-07-02,Randall Avenue,Castle Hill,Bronx,Temporary Limited Local Access,,84,0.3260499682680353
2021-07-02,Randolph Street,Enlightenment Wines Farm and Meadery LLC.,Brooklyn,Temporary Full Closure,Business,28,0.0891365371648049
2021-07-02,Reade Street,Restaurant Marc Forgione,Manhattan,Temporary Full Closure,Business,28,0.1194936709492418
2021-07-02,Reads Lane,Kesher Bridging Communities,Queens,Temporary Limited Local Access,Nonprofit,29,0.4722826727656554
2021-07-02,Reed Street,Hometown Bar B Que,Brooklyn,Temporary Full Closure,Business,62,0.0856946218373311
2021-07-02,Rivington Street - Chrystie Street,Ray's Bar,Manhattan,Temporary Full Closure,Business,24,0.0767716253140114
2021-07-02,Rivington Street - Eldridge Street,Jadis,Manhattan,Temporary Limited Local Access,Business,49,0.0501618576497558
2021-07-02,Rivington Street - Essex Street,Rivington East Merchants Association,Manhattan,Temporary Full Closure,Merchants Association,30,0.045001654153222
2021-07-02,Rockaway Freeway,Far Rockaway,Queens,Temporary Limited Local Access,,84,0.2765037121911939
2021-07-02,Roosevelt Avenue,Flushing,Queens,Temporary Limited Local Access,,84,0.051478365559263
2021-07-02,Russell Street,North Brooklyn Open Streets Community Coalition,Brooklyn,Temporary Limited Local Access,Nonprofit,84,0.175453799354619
2021-07-02,S1st Street,North Brooklyn Open Streets Community Coalition,Brooklyn,Temporary Limited Local Access,Nonprofit,84,0.9021981767874788
2021-07-02,Schenectady Avenue,Crown Heights,Brooklyn,Temporary Limited Local Access,,84,0.3555684497266547
2021-07-02,Sharon Street,Sharon Street Block Association,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,84,0.1630577067413827
2021-07-02,Silver Lake Park Road,Silver Lake Park,Staten Island,Temporary Full Closure,,0,0.6485493017215227
2021-07-02,Skillman Avenue,Sunnyside Woodside Open Streets,Queens,Temporary Limited Local Access,Nonprofit,84,0.1967181821888676
2021-07-02,Somers Street,Bed-Stuy,Brooklyn,Temporary Limited Local Access,,84,0.1122420795101772
2021-07-02,South 9th Street,Williamsburg,Brooklyn,Temporary Limited Local Access,,84,0.1711235437853545
2021-07-02,South Portland Avenue,Fort Greene,Brooklyn,Temporary Limited Local Access,,84,0.2361721373730819
2021-07-02,Spring Street - Nolita,Peasant,Manhattan,Temporary Full Closure,Business,84,0.1473615558175764
2021-07-02,Spring Street - Sullivan Street - Thompson Street,"St Tropez Soho, LLC",Manhattan,Temporary Full Closure,Business,45,0.0471256671631257
2021-07-02,Spring Street - Thompson Street - West Broadway,Bistro Les Amis,Manhattan,Temporary Full Closure,Business,84,0.043141473408743
2021-07-02,St. Marks Place,Boerum Hill,Brooklyn,Temporary Limited Local Access,,84,0.1351500765655689
2021-07-02,St. Marks Place - 1st Ave-Ave A,St. Marks Business Coalition,Manhattan,Temporary Full Closure,Business Improvement District,28,0.1329670884499515
2021-07-02,St. Marks Place - 3rd Avenue - 2nd Avenue,St. Marks Business Coalition,Manhattan,Temporary Full Closure,Business Improvement District,32,0.1341426159319584
2021-07-02,Stanley Avenue,East New York,Brooklyn,Temporary Limited Local Access,,84,0.38921184901576267
2021-07-02,State Street,Boerum Hill Association,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,84,0.3828339988222223
2021-07-02,Thompson Street,Judson Memorial Church,Manhattan,Temporary Limited Local Access,Nonprofit,84,0.049332914939787
2021-07-02,Tibbett Avenue,Kingsbridge,Bronx,Temporary Limited Local Access,,84,0.4224931054614856
2021-07-02,Tompkins Avenue,Bridge Street Development Corporation,Brooklyn,Temporary Full Closure,Nonprofit,10,0.3066264729066685
2021-07-02,Trinity Avenue,Morrisiana,Bronx,Temporary Limited Local Access,,84,0.3785441387150668
2021-07-02,Troutman Street,Bushwick,Brooklyn,Temporary Limited Local Access,,84,0.2421556418527811
2021-07-02,Underhill Avenue,Prospect Heights Neighborhood Development Council,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,56,0.4765253513075205
2021-07-02,University Place,Village Alliance,Manhattan,Temporary Limited Local Access,Business Improvement District,49,0.4560213640406141
2021-07-02,Van Duzer Street,Van Duzer Street Civic Association,Staten Island,Temporary Full Closure,Neighborhood Organization,6,0.0595624131731554
2021-07-02,Vanderbilt Avenue,Prospect Heights Neighborhood Development Council,Brooklyn,Temporary Full Closure,Neighborhood Organization,29,0.3609585748371837
2021-07-02,Washington St - Main St - Brooklyn,DUMBO Business Improvement District,Brooklyn,Temporary Full Closure,Business Improvement District,70,0.0921784062123309
2021-07-02,West 103rd Street,West 103rd St Open Streets Community Coalition,Manhattan,Temporary Limited Local Access,Nonprofit,84,0.16913210597533
2021-07-02,West 114th Street,Harlem,Manhattan,Temporary Limited Local Access,,84,0.0869583646799582
2021-07-02,West 117th Street,Harlem,Manhattan,Temporary Limited Local Access,,84,0.7060421629033028
2021-07-02,West 120th Street,Marcus Meets Malcolm,Manhattan,Temporary Limited Local Access,Nonprofit,84,0.1046790650616911
2021-07-02,West 129th Street,Harlem,Manhattan,Temporary Limited Local Access,,84,0.1681530934522591
2021-07-02,West 138th Street,Harlem,Manhattan,Temporary Limited Local Access,,84,0.1671981663561051
2021-07-02,West 143rd Street,Charles Young Playground,Manhattan,Temporary Limited Local Access,,84,0.1784964240851418
2021-07-02,West 21st Street,Chelsea,Manhattan,Temporary Limited Local Access,,84,0.1707370111056112
2021-07-02,West 22nd - Chelsea,Chelsea,Manhattan,Temporary Limited Local Access,,84,0.1700990588301359
2021-07-02,West 22nd Street - Flatiron,Flatiron Partnership,Manhattan,Temporary Full Closure,Business Improvement District,49,0.1934063952393683
2021-07-02,West 236th Street,Riverdale Playground,Bronx,Temporary Limited Local Access,,84,0.1317689255907094
2021-07-02,West 25th Street,Chelsea,Manhattan,Temporary Limited Local Access,,84,0.1707303980435405
2021-07-02,West 32nd Street - Koreatown,New York Korea Town Association,Manhattan,Temporary Full Closure,Neighborhood Organization,28,0.1588863223631577
2021-07-02,West 46th Street - 6th Ave-7th Ave,Times Square Alliance,Manhattan,Temporary Full Closure,Business Improvement District,63,0.1703566944886991
2021-07-02,West 46th Street - 8th Avenue - 9th Avenue,Times Square Alliance,Manhattan,Temporary Limited Local Access,Business Improvement District,63,0.3426389789799556
2021-07-02,West 9th Street,Red Hook Initiative,Brooklyn,Temporary Limited Local Access,Nonprofit,60,0.0884883251493183
2021-07-02,Williams Avenue,Brownsville,Brooklyn,Temporary Limited Local Access,,84,0.1295090979076748
2021-07-02,Willis Avenue,Third Avenue Business Improvement District,Bronx,Temporary Full Closure,Business Improvement District,66,0.0483700886986177
2021-07-02,Willoughby Avenue - Fort Greene,Fort Greene,Brooklyn,Temporary Limited Local Access,,84,0.4171076505473506
2021-07-02,Willow Street,Brooklyn Heights,Brooklyn,Temporary Limited Local Access,,84,0.3371921931565917
2021-07-02,Wolcott Street,Good Shepard Services,Brooklyn,Temporary Limited Local Access,Nonprofit,10,0.0856124969980344
2021-07-02,Woodside Avenue,Thai Community USA NYC,Queens,Temporary Full Closure,Nonprofit,25,0.1425166651703905
2021-07-02,Wyckoff Street,Boerum Hill Association,Brooklyn,Temporary Limited Local Access,Neighborhood Organization,84,0.1273239708915998
2021-07-02,Yates Avenue,Allerton,Bronx,Temporary Limited Local Access,,84,0.1179180870297284
2021-10-06,136th Avenue,PS37Q - Cynthia Jenkins School,Queens,Temporary Full Closure,School,20,0.064203390103901
2021-10-06,147th Street,"Edward Bleeker, JHS 185",Queens,Temporary Full Closure,School,37,0.0525821142776281
2021-10-06,160th Street,Queens School of Inquiry,Queens,Temporary Full Closure,School,45,0.04925357020039
2021-10-06,18th Street,Hellenic Classical Charter Schools,Brooklyn,Temporary Full Closure,School,36,0.155684770982771
2021-10-06,21st Street,Sunset Park,Brooklyn,Temporary Limited Local Access,,84,0.5947473978022678
2021-10-06,2nd Street - Gowanus,The Gowanus Dredgers Canoe Club,Brooklyn,Temporary Limited Local Access,Nonprofit,16,0.0643994090632872
2021-10-06,2nd Street - Park Slope,PS 321,Brooklyn,Temporary Full Closure,School,15,0.1464607024433146
2021-10-06,31st Avenue,31st Ave Open Street Collective,Queens,Temporary Full Closure,Nonprofit,19,0.0991317100300512
2021-10-06,34th Avenue,Hector Figueroa School,Queens,Temporary Full Closure,School,91,2.640421623009242
2021-10-06,37th Street,PS 24,Brooklyn,Temporary Full Closure,School,15,0.1545997480404468
2021-10-06,37th Street - Maspeth,Blissville Civic Association,Queens,Temporary Limited Local Access,Neighborhood Organization,20,0.086927702026831
2021-10-06,39th Avenue - Woodside,Sunnyside Woodside Open Streets,Queens,Temporary Limited Local Access,Nonprofit,0,0.4382251077829863
2021-10-06,41st Avenue,Bayside Village Business Improvement District,Queens,Temporary Full Closure,Business Improvement District,14,0.30176180074909087
2021-10-06,41st Street,MS 136 Charles O. Dewey,Brooklyn,Temporary Full Closure,School,31,0.14138273307704
2021-10-06,44th Avenue,PS 110 The Tiffany School,Queens,Temporary Full Closure,School,5,0.102162238308795
2021-10-06,48th Street - 7th Ave-8th Ave,PS 896 The School of Creativity and Innovation,Brooklyn,Temporary Full Closure,School,40,0.1469480402470498
2021-10-06,50th Avenue - 98th Street - 99th Street,IS 61Q: Leonardo Da Vinci,Queens,Temporary Full Closure,School,35,0.1011148328624433
2021-10-06,5th Avenue - Park Slope,Park Slope Fifth Avenue Business Improvement District,Brooklyn,Temporary Limited Local Access,Business Improvement District,48,0.8076515429843195
2021-10-06,60th Street - Bleecker Street - Metropolitan Avenue,Forest Elementary School,Queens,Temporary Full Closure,School,35,0.1463365288326199
2021-10-06,61st Street - Mapleton,"PS 48, The Mapleton School",Brooklyn,Temporary Full Closure,School,15,0.1441420612676967
2021-10-06,67th Street,High School of Telecommunication Arts and Technology,Brooklyn,Temporary Full Closure,School,46,0.1466316987331474
